case_id,human_gt,agent_original,P_case_EnvFail,P_case_AgentRetryFail,P_case_AgentReasoningFail,P_case_AgentFail,corrected_label,action,agent_fail_type,is_correct_before,is_correct_after,is_flipped
web_15_4,1,1.0,0.001166179649501471,0.9909182616574874,0.007915558693011079,0.9988338203504985,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_15_5,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_19_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_1_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_1_5,1,1.0,0.00792326528958331,0.9537588752984442,0.03831785941197235,0.9920767347104165,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_20_1,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_20_2,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_20_3,1,1.0,5.162413069249302e-07,0.9975719244656444,0.0024275592930485933,0.999999483758693,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_20_4,1,1.0,3.773894179771288e-14,0.9986789400617403,0.0013210599382219264,0.9999999999999623,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_22_2,1,1.0,1.586719672381571e-06,0.9994783731761906,0.0005200401041369459,0.9999984132803276,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_22_3,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_22_4,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_24_5,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_26_3,1,1.0,6.147346588089331e-05,0.9983895829547955,0.001548943579323586,0.9999385265341191,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_28_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_2_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_2_3,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_2_4,1,1.0,0.0009962262327488304,0.9932492292749701,0.005754544492281028,0.9990037737672511,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_31_1,1,1.0,0.0003123110732963875,0.9950844067139866,0.00460328221271705,0.9996876889267036,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_31_2,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_31_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_32_1,1,1.0,0.013673580278009334,0.969576720319742,0.01674969940224876,0.9863264197219908,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_32_3,1,1.0,0.0013481252857174238,0.9887599761317596,0.00989189858252296,0.9986518747142825,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_32_4,1,1.0,0.0004891511967199425,0.9896104418658553,0.009900406937424722,0.99951084880328,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_32_5,1,1.0,3.3921365768168407e-06,0.9980573476413725,0.0019392602220504964,0.999996607863423,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_33_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_33_2,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_33_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_33_5,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_35_1,1,1.0,6.888859338942024e-06,0.9988691452545646,0.0011239658860963946,0.999993111140661,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_35_2,1,1.0,4.798147547981099e-10,0.997491650579451,0.0025083489407342714,0.9999999995201853,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_35_3,1,1.0,3.488053081607778e-08,0.9998734200261004,0.00012654509336893982,0.9999999651194693,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_35_4,1,1.0,3.801518675292976e-07,0.9985923486434082,0.0014072712047241975,0.9999996198481323,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_35_5,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_38_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_38_2,1,1.0,2.228661926699168e-05,0.9984287090994634,0.0015490042812695984,0.9999777133807329,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_38_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_38_4,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_38_5,1,1.0,1.2073041729731578e-05,0.9994678923074498,0.000520034650820279,0.9999879269582701,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_39_1,1,1.0,0.0004230852765474258,0.9916554671558323,0.00792144756762037,0.9995769147234527,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_39_3,1,1.0,5.396082688367798e-06,0.9953899084469013,0.004604695470410154,0.9999946039173115,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_39_4,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_39_5,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_3_1,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_40_1,1,1.0,0.011864656629244621,0.9746907812830923,0.013444562087662983,0.9881353433707553,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_41_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_42_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_42_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_43_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_43_2,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_44_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_45_3,1,1.0,0.032058869964366854,0.954771330263494,0.013169799772139074,0.9679411300356331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_46_1,1,1.0,5.947498820314889e-06,0.999096402797485,0.0008976497036947138,0.9999940525011797,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_46_5,1,1.0,0.032058869964366854,0.954771330263494,0.013169799772139074,0.9679411300356331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_47_1,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_47_2,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_47_3,1,1.0,2.016574242305701e-08,0.999698751012104,0.00030122882215364346,0.9999999798342577,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_48_5,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_4_1,1,1.0,0.00016955136136846043,0.9982816724761618,0.0015487761624696091,0.9998304486386315,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_4_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_4_4,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_4_5,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_53_1,1,1.0,3.801518675292976e-07,0.9985923486434082,0.0014072712047241975,0.9999996198481323,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_53_3,1,1.0,0.032058869964366854,0.954771330263494,0.013169799772139074,0.9679411300356331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_55_5,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_58_4,1,1.0,1.2144364822305553e-06,0.9982369383706038,0.0017618471929138554,0.9999987855635176,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_59_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_59_2,1,1.0,2.0166074248764116e-05,0.9920551933038618,0.007924640621889616,0.9999798339257514,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_59_3,1,1.0,0.0004230852765474258,0.9916554671558323,0.00792144756762037,0.9995769147234527,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_59_4,1,1.0,1.0970832065317124e-05,0.9973172230616676,0.0026718061062672212,0.9999890291679349,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_59_5,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_5_1,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_5_2,1,1.0,0.0015755525667833618,0.9848398918726732,0.013584555560543228,0.9984244474332165,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_5_3,1,1.0,0.0050006201170097984,0.9781023971141809,0.01689698276880949,0.9949993798829904,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_62_2,1,1.0,1.6405533103658504e-05,0.9990859541509088,0.0008976403159875062,0.9999835944668963,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_62_3,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_62_4,1,1.0,8.305062704302434e-08,0.9998988727631698,0.00010104418620326197,0.9999999169493731,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_62_5,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_63_1,1,1.0,1.2073041729731578e-05,0.9994678923074498,0.000520034650820279,0.9999879269582701,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_63_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_63_3,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_63_4,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_63_5,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_66_1,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_66_3,1,1.0,2.570983286334073e-07,0.9953950237676755,0.004604719133995854,0.9999997429016714,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_66_4,1,1.0,0.001166179649501471,0.9909182616574874,0.007915558693011079,0.9988338203504985,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_67_1,1,1.0,0.0007842879016841677,0.9764962949357954,0.022719417162520402,0.9992157120983157,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_67_2,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_69_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_69_2,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_6_2,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_70_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_70_2,1,1.0,4.345485883740439e-09,0.9999803693495652,1.962630494877563e-05,0.999999995654514,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_70_3,1,1.0,0.0009962262327488313,0.9932492292749701,0.005754544492281033,0.9990037737672511,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_70_4,1,1.0,3.0261587985519256e-05,0.9972979838474721,0.002671754564542306,0.9999697384120144,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_70_5,1,1.0,9.537138609307184e-13,0.9999886340404237,1.1365958622697185e-05,0.9999999999990464,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_72_1,1,1.0,1.2986539863426565e-06,0.986392726498513,0.013605974847500578,0.9999987013460135,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_72_4,1,1.0,1.586719672381571e-06,0.9994783731761906,0.0005200401041369477,0.9999984132803276,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_72_5,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_73_4,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_74_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_75_2,1,1.0,0.00016955136136846043,0.9982816724761618,0.0015487761624696091,0.9998304486386315,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_75_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_76_2,1,1.0,0.00023021091739507007,0.9970985687497629,0.0026712203328420813,0.9997697890826049,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_77_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_77_2,1,1.0,0.9999999999108806,8.898135409518488e-11,1.3804941423502036e-13,8.91194035094199e-11,0,flip_to_EnvFail,,True,False,True
web_77_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_78_1,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_79_1,1,1.0,0.0003123110732963875,0.9950844067139866,0.00460328221271705,0.9996876889267036,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_79_2,1,1.0,8.346975322754292e-05,0.9972449178456906,0.002671612401081862,0.9999165302467724,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_7_1,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_7_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_7_3,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_7_4,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_7_5,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_80_1,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_80_2,1,1.0,0.0003123110732963875,0.9950844067139866,0.00460328221271705,0.9996876889267036,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_80_3,1,1.0,4.5252058937288704e-05,0.9990571335193046,0.0008976144217581332,0.9999547479410628,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_81_1,1,1.0,0.013673580278009334,0.969576720319742,0.01674969940224876,0.9863264197219908,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_81_3,1,1.0,0.0015576376603813973,0.9860871809691488,0.012355181370469674,0.9984423623396185,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_81_4,1,1.0,0.0015576376603813973,0.9860871809691488,0.012355181370469674,0.9984423623396185,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_82_1,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_82_2,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_82_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_83_4,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_84_1,1,1.0,0.0013481252857174238,0.9887599761317596,0.00989189858252296,0.9986518747142825,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_84_5,1,1.0,0.0004891511967199425,0.9896104418658553,0.009900406937424722,0.99951084880328,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_85_2,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_87_1,1,1.0,0.0050006201170097984,0.9781023971141809,0.01689698276880949,0.9949993798829904,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_87_2,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_87_3,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_87_5,1,1.0,1.9002142963424192e-05,0.9988570455859515,0.0011239522710850423,0.9999809978570365,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_88_5,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_89_2,1,1.0,0.0008610125263668477,0.9945382318776455,0.004600755595987651,0.9991389874736331,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_89_4,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_8_1,1,1.0,0.0032102312340552,0.9888904087738182,0.007899359992126683,0.9967897687659448,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_8_2,1,1.0,1.6744853210099444e-07,0.9985769852074665,0.001422847344001311,0.9999998325514678,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_90_1,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_90_2,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_91_1,1,1.0,0.00011324351219096141,0.9952825576246486,0.004604198863160299,0.9998867564878089,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_91_2,1,1.0,4.105671124217019e-05,0.9953544120255684,0.004604531263189313,0.9999589432887577,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_92_1,1,1.0,7.119105986723784e-05,0.997989680198283,0.001939128741849466,0.9999288089401325,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_92_4,1,1.0,6.024777336709286e-10,0.9998734542998157,0.00012654509770665916,0.9999999993975224,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_92_5,1,1.0,1.3307066993446437e-14,0.9999987216016207,1.2783983659269065e-06,0.9999999999999867,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_93_1,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_93_3,1,1.0,6.147346588089331e-05,0.9983895829547955,0.001548943579323586,0.9999385265341191,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_93_5,1,1.0,2.8129104336747876e-14,0.9999956635329704,4.336467001357399e-06,0.9999999999999718,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_96_1,1,1.0,0.013673580278009334,0.969576720319742,0.01674969940224876,0.9863264197219908,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_97_1,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_98_1,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_98_2,1,1.0,0.0006347616351480191,0.9966950989249462,0.0026701394399057973,0.999365238364852,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_98_3,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_98_4,1,1.0,0.008805462443639542,0.9833395186549518,0.007855018901408618,0.9911945375563604,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_98_5,1,1.0,0.0023714444739768976,0.9930347550467133,0.004593800479309744,0.9976285555260231,1,keep_AgentJudge,AgentRetryFail,True,True,False
web_99_1,1,1.0,3.2204417636124655e-06,0.9996955517000982,0.0003012278581382465,0.9999967795582364,1,keep_AgentJudge,AgentRetryFail,True,True,False
